user,IDESessionUUID,Event,TriggeredAt,Duration
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:06.868080700+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:09.642358100+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:09.643358200+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:10.376431500+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:10.378431700+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:10.378431700+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:11.384532300+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:11.385532400+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:11.386532500+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,ActivityEvent,2016-08-11T00:56:11.721566+02:00,0
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:12.756669500+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:12.758669700+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:14.475841400+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CompletionEvent,2016-08-11T00:56:14.488842700+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:15.981992+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:15.982992100+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:15.983992200+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,ActivityEvent,2016-08-11T00:56:16.306024400+02:00,0
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,ActivityEvent,2016-08-11T00:56:25.380931800+02:00,5
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:31.179511600+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:31.298523500+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:32.037597400+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CompletionEvent,2016-08-11T00:56:32.047598400+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CompletionEvent,2016-08-11T00:56:32.245618200+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:33.154709100+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:33.157709400+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:33.685762200+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:33.686762300+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:33.686762300+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,ActivityEvent,2016-08-11T00:56:34.630856700+02:00,2
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:37.864180+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:56:37.864180+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,ActivityEvent,2016-08-11T00:56:45.117905300+02:00,0
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,ActivityEvent,2016-08-11T00:57:01.449538300+02:00,6
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:57:03.709764300+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:57:03.710764400+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:57:03.711764500+02:00,N/A
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,ActivityEvent,2016-08-11T00:57:13.363729600+02:00,3
2016-08-18/157.zip,fdc334c2-3739-415f-a7f6-0cd8f8d14eb9,CommandEvent,2016-08-11T00:57:28.712264300+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:12:29.468439200+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:12:29.474436+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:13:05.346909400+02:00,0
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:13:40.310591300+02:00,7
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:13:51.575041+02:00,11
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:13:53.637331300+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:13:53.693377300+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:13:53.701359600+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:14:07.756659500+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:14:07.772182700+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:14:07.778182200+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:14:09.160715200+02:00,4
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:14:20.856415700+02:00,13
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:14:37.760917800+02:00,23
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:15:20.817997700+02:00,0
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:15:28.962753100+02:00,0
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:15:47.419047900+02:00,9
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:16:02.834772700+02:00,0
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:16:06.627271200+02:00,0
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:18:42.822836800+02:00,38
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:19:24.520726900+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:19:25.542549100+02:00,10
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:19:28.491296+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:19:35.199561600+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,CommandEvent,2016-07-27T11:19:35.385128800+02:00,N/A
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:22:51.064871600+02:00,0
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:25:04.425822800+02:00,2
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:28:15.488789900+02:00,5
2016-08-19/0.zip,2e0ba90f-e3a8-42c9-ba0b-abae3fa02e4e,ActivityEvent,2016-07-27T11:28:27.808150100+02:00,7
2016-08-19/0.zip,0ac0b1ac-d044-425e-a342-2aeb1b538042,CommandEvent,2016-07-27T11:29:55.849625+02:00,N/A
2016-08-19/0.zip,0ac0b1ac-d044-425e-a342-2aeb1b538042,CommandEvent,2016-07-27T11:30:04.136462600+02:00,N/A
2016-08-19/0.zip,0ac0b1ac-d044-425e-a342-2aeb1b538042,CommandEvent,2016-07-27T11:30:04.137468600+02:00,N/A
2016-08-19/0.zip,0ac0b1ac-d044-425e-a342-2aeb1b538042,CommandEvent,2016-07-27T11:30:04.137468600+02:00,N/A
2016-08-19/0.zip,0ac0b1ac-d044-425e-a342-2aeb1b538042,CommandEvent,2016-07-27T11:30:13.404601300+02:00,N/A
2016-08-19/0.zip,987f7186-cfa5-4b9e-aa16-32fd2db81ffe,CommandEvent,2016-07-27T11:30:43.415790200+02:00,N/A
2016-08-19/0.zip,987f7186-cfa5-4b9e-aa16-32fd2db81ffe,ActivityEvent,2016-07-27T11:30:44.473126800+02:00,0
2016-08-19/0.zip,987f7186-cfa5-4b9e-aa16-32fd2db81ffe,ActivityEvent,2016-07-27T11:31:05.960580900+02:00,0
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:02:24.383209800+02:00,52
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:03:25.154641200+02:00,22
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:03:36.343438400+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:03:52.032773200+02:00,0
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:04:38.999553600+02:00,8
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:05:01.092498500+02:00,4
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:05:21.650259900+02:00,25
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:05:24.098135500+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,UserProfileEvent,2016-08-22T12:05:26.819319200+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:05:49.998747+02:00,4
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:05:58.183441600+02:00,23
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:06:06.619362300+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:06:06.625372100+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:06:06.626373100+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:06:30.166273+02:00,0
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:06:51.806307200+02:00,16
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:07:12.516997300+02:00,23
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:07:21.542375400+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:07:22.034371400+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:07:22.035372+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:07:29.075382+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:07:29.393371600+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:07:29.393371600+02:00,N/A
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:07:40.014314300+02:00,2
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,ActivityEvent,2016-08-22T12:08:26.369746300+02:00,5
2016-08-22/0.zip,06dbb3f5-243d-407a-bdca-1923e89365a1,CommandEvent,2016-08-22T12:08:48.684421400+02:00,N/A
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,ActivityEvent,2016-08-22T12:09:53.265582700+02:00,0
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,ActivityEvent,2016-08-22T12:14:42.208756100+02:00,5
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,ActivityEvent,2016-08-22T12:14:52.349164200+02:00,0
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,ActivityEvent,2016-08-22T12:14:57.696975400+02:00,10
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,ActivityEvent,2016-08-22T12:15:14.408041100+02:00,3
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,ActivityEvent,2016-08-22T12:15:51.910516900+02:00,9
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,CommandEvent,2016-08-22T12:16:01.305146600+02:00,N/A
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,CommandEvent,2016-08-22T12:16:01.309152700+02:00,N/A
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,CommandEvent,2016-08-22T12:16:51.557369400+02:00,N/A
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,CommandEvent,2016-08-22T12:16:52.195324700+02:00,N/A
2016-08-22/0.zip,4171503b-659a-422d-bfa2-7449e5c72c9c,CommandEvent,2016-08-22T12:16:52.195821800+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:30:39.255443200+02:00,44
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:31:28.552677900+02:00,1
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:31:33.852886100+02:00,2
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:39.309698800+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:39.423767100+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:40.893731700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:40.893731700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:40.895733100+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:42.198954600+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:42.200962800+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:43.664269600+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:43.666270700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:46.531729300+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:46.558738800+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:47.030114500+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:47.057122600+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:47.251258600+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:47.322406200+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:47.934484300+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:47.960494100+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:31:49.320872200+02:00,25
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:57.915190400+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:57.915190400+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:31:57.917192700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:03.720510700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:03.721510800+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:03.722508300+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:06.735358600+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:06.736363800+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:06.737862700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:22.369278400+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:22.370278600+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:32:22.812937+02:00,42
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:53.504680600+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:53.505681100+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:53.506679+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:55.689726400+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:55.690727300+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:32:55.691729500+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:02.201794900+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:02.202795200+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:02.204794700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:05.394708100+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:05.396210300+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:05.397710800+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:08.877922400+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:08.878923700+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:08.879926+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:33:09.853251800+02:00,7
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:10.305072500+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:10.306072900+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:33:20.714070100+02:00,0
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:33:24.508828900+02:00,0
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:33:29.195473500+02:00,22
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:39.722383400+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:39.725389400+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,CommandEvent,2016-08-22T12:33:39.727387200+02:00,N/A
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:33:57.211166200+02:00,7
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:34:08.019635400+02:00,0
2016-08-22/0.zip,02b67b80-7c83-4484-9b99-6c845d0c6611,ActivityEvent,2016-08-22T12:34:18.930844200+02:00,1
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:49:27.235041500+02:00,0
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:49:32.686725700+02:00,6
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:49:42.532142600+02:00,2
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:50:53.113959400+02:00,0
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:51:13.460026900+02:00,12
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:51:25.925040200+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:51:26.133092800+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:51:26.143120400+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:51:35.336009700+02:00,23
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:52:02.376452600+02:00,2
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:52:15.018351800+02:00,14
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:52:35.835779700+02:00,3
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:52:43.048915300+02:00,7
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:52:53.874847100+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:52:53.875850200+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:56:51.019154400+02:00,0
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:57:09.549532700+02:00,0
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,ActivityEvent,2016-08-19T08:57:24.176309100+02:00,4
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:57:29.447357400+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:57:29.457382400+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CommandEvent,2016-08-19T08:57:34.555280300+02:00,N/A
2016-08-25/0.zip,4116e58e-3081-4522-b290-b8db7dc8cf8f,CompletionEvent,2016-08-19T08:57:35.103740300+02:00,N/A
